"neighborhood_id","age","education","income","ethnicity","length_res","physical_disorder","perceived_collective_efficacy","boundary","facilities","names","art","playgrounds","leadership"
2,47.4798706574489,1,3,"Me",5.00807498369036,1,2.37543252638191,39.0150999290988,4.53964502103344,0,0,0,1
2,24.4156533953945,1,3,"W",1.46992352675082,1,3.82592290164749,42.0048604642347,4.53964502103344,0,0,0,1
2,36.6066702783639,0,2,"Me",1.04533781762274,4,2.95143164724371,50.7987381867405,4.53964502103344,0,0,0,1
2,45.7213874417703,1,5,"A",3.22100790303405,3,3.3013136517184,46.7725363817489,4.53964502103344,0,0,0,1
2,28.2472631648043,1,5,"A",7.39214150164951,4,3.26036149073656,51.4641717866796,4.53964502103344,0,0,0,1
2,48.744871085201,0,2,"B",-0.874615523970776,3,5.57544976372339,73.0506198204569,4.53964502103344,0,0,0,1
2,20.2523439752246,1,5,"Me",-0.658975476197638,1,1.81471118941278,38.7539632874176,4.53964502103344,0,0,0,1
2,-2.14662018440812,0,2,"A",3.03866052571969,2,3.10091985901286,46.945303600902,4.53964502103344,0,0,0,1
2,46.9745198617878,0,3,"Me",6.18318454394175,3,1.22002271203238,44.8324055025627,4.53964502103344,0,0,0,1
2,52.608097404415,1,1,"W",2.25930185550502,3,3.58983592295876,65.1239542683245,4.53964502103344,0,0,0,1
2,35.7123186461292,0,3,"W",7.66024711128818,1,4.0966084717214,42.3051507710972,4.53964502103344,0,0,0,1
2,47.5618938188741,1,3,"W",6.00010991046555,1,4.44566224110115,49.1791309622428,4.53964502103344,0,0,0,1
2,22.6612521237449,0,5,"W",4.48808114528417,1,1.07485474816288,57.8713361432271,4.53964502103344,0,0,0,1
2,38.0927708976151,1,5,"B",7.45648440959534,1,3.41276949719403,39.414094640516,4.53964502103344,0,0,0,1
2,10.8772243593907,1,2,"B",6.1650954884581,2,4.59336995138365,66.5517581574201,4.53964502103344,0,0,0,1
2,57.7177133715778,0,4,"Me",3.66219491836353,2,2.5859841369577,56.7576241547425,4.53964502103344,0,0,0,1
2,67.8986629231474,1,3,"Me",5.69334480325448,1,2.78784946791805,39.2579339046965,4.53964502103344,0,0,0,1
2,56.1101839042298,0,5,"B",6.94254007393277,2,2.96346277779526,54.5457780905774,4.53964502103344,0,0,0,1
2,39.5897955037939,0,1,"W",6.06885003458614,4,3.36501875143304,47.8669285676693,4.53964502103344,0,0,0,1
2,39.5000448658612,1,1,"A",3.02596937615156,1,3.66515987574597,53.1322877199433,4.53964502103344,0,0,0,1
2,17.2589856527335,1,5,"A",7.56560661519257,3,4.31782088371148,49.1002480298434,4.53964502103344,0,0,0,1
2,51.8557801583234,1,3,"A",8.45880867667585,3,2.90451240955501,60.7051603677834,4.53964502103344,0,0,0,1
2,36.8389872896234,0,2,"W",5.82882366963001,5,3.19627804547247,36.4889961429667,4.53964502103344,0,0,0,1
3,32.1607495420613,1,5,"B",5.34053022399606,5,3.84980664751119,37.7759661742301,8.11741662829825,1,1,0,1
3,36.262139833669,0,3,"A",8.86367186634895,3,4.22456031207416,54.5195211673665,8.11741662829825,1,1,0,1
3,25.06301912723,0,5,"W",5.8356953155985,2,2.29819556646139,61.5044918638092,8.11741662829825,1,1,0,1
3,24.4006743435071,1,5,"Me",9.13930510991322,4,2.64880377044346,51.6794098073646,8.11741662829825,1,1,0,1
3,39.7302963913501,0,4,"Me",3.53289630375807,5,1.2728789633548,44.3389066710403,8.11741662829825,1,1,0,1
3,38.017373007149,1,3,"Me",6.21772651234868,1,2.26342176772813,39.1388175938865,8.11741662829825,1,1,0,1
3,1.75985837874352,1,3,"A",4.73717704233735,5,3.62240978288611,43.3469720443984,8.11741662829825,1,1,0,1
3,55.6086018357906,1,2,"W",6.36129139972484,3,2.70928401075913,57.1484835594934,8.11741662829825,1,1,0,1
3,43.7458860397779,1,4,"B",-1.76274169684913,5,2.78578846581692,45.6833889961807,8.11741662829825,1,1,0,1
3,76.2431105972249,1,5,"A",1.16749822713233,2,2.88744044849748,52.2761493994009,8.11741662829825,1,1,0,1
3,50.2779735707665,1,2,"Me",4.50517578660248,1,1.1363330175044,62.949457956703,8.11741662829825,1,1,0,1
3,33.2956103655701,1,2,"Me",3.75625478712715,5,3.83762993423167,55.7833494046945,8.11741662829825,1,1,0,1
3,81.9608672043714,0,3,"W",7.85864287123214,4,1.55650711106458,63.6467278147354,8.11741662829825,1,1,0,1
3,82.4833903587326,0,3,"Me",4.09945264857314,2,2.79142983758435,32.9842019733959,8.11741662829825,1,1,0,1
3,21.7193227556473,1,5,"Me",4.96793378821498,3,2.56143653794117,47.1932372028621,8.11741662829825,1,1,0,1
3,47.0354793393314,0,1,"A",8.05737643075035,3,2.7814061831438,50.6506801949219,8.11741662829825,1,1,0,1
3,36.8312962205177,0,5,"W",7.02701948275323,4,4.45996594473579,55.7858929160851,8.11741662829825,1,1,0,1
3,42.8057671983102,1,2,"A",4.16750584064252,2,2.41794008208463,38.3079337847103,8.11741662829825,1,1,0,1
3,43.4131409285322,1,3,"W",6.96172741733013,4,2.2169024042881,58.0618485544729,8.11741662829825,1,1,0,1
3,21.0714930569642,1,3,"W",5.24105057039007,1,1.48034600505615,53.0739007616233,8.11741662829825,1,1,0,1
3,44.2838437036384,1,4,"A",6.36770782075641,3,2.19430191838875,52.6380601360472,8.11741662829825,1,1,0,1
3,66.2387104471269,0,5,"B",7.50359618137377,1,1.83381529263226,55.0848479160505,8.11741662829825,1,1,0,1
3,37.538649937978,1,1,"W",2.9218280761901,3,3.4079461962483,48.8364156012301,8.11741662829825,1,1,0,1
3,37.5560993395232,1,5,"Me",0.284636812530392,2,2.13699575399212,59.2554609849911,8.11741662829825,1,1,0,1
3,60.978580095062,0,2,"A",7.90252213954152,1,3.30404203502814,56.4822977373149,8.11741662829825,1,1,0,1
3,53.4759436102442,1,2,"W",0.21657460743205,4,2.85357251215208,48.497906258323,8.11741662829825,1,1,0,1
3,15.2725777242807,0,1,"A",5.60735677083898,3,1.5664378200892,60.403770193407,8.11741662829825,1,1,0,1
3,43.4283545989328,0,5,"W",3.76478589731492,2,2.2093922142773,52.9255868494618,8.11741662829825,1,1,0,1
3,64.803208520166,1,5,"Me",7.25239439508682,3,3.88511245505768,56.6875139943946,8.11741662829825,1,1,0,1
3,61.2291452487871,0,3,"A",11.768321512568,4,3.90307608595457,44.0582235837578,8.11741662829825,1,1,0,1
3,46.2992740572134,1,5,"Me",3.0143903233153,1,5.00557327430063,65.8043183698592,8.11741662829825,1,1,0,1
3,50.8183121066934,0,3,"W",4.62765700259144,5,2.99641969160022,49.9601105565002,8.11741662829825,1,1,0,1
3,22.0459718171697,0,1,"B",5.80818780038474,2,1.50417318601786,58.4784276889348,8.11741662829825,1,1,0,1
3,44.5019735032206,1,4,"W",2.46627813125525,5,2.23158297298484,48.9988347410731,8.11741662829825,1,1,0,1
3,25.6832659721827,1,2,"A",3.75883296995549,5,3.40848850484015,47.203700930194,8.11741662829825,1,1,0,1
3,33.1297289785458,1,4,"W",1.14160505968208,1,4.90013633489472,57.8443824528001,8.11741662829825,1,1,0,1
3,54.034055256694,1,4,"A",-0.0136836636062032,3,3.11000912343972,34.1538335540883,8.11741662829825,1,1,0,1
3,22.9466033246329,1,5,"B",2.17886825804443,5,4.14038682512847,54.7836614779403,8.11741662829825,1,1,0,1
3,44.0037737630959,0,1,"B",5.66969798492179,4,3.76808130469226,53.9356637299481,8.11741662829825,1,1,0,1
3,46.4249805920732,1,4,"Me",4.95900248606211,2,1.83190837788267,23.0467063087548,8.11741662829825,1,1,0,1
3,40.8236795475944,1,2,"A",2.12636568424476,3,2.82888734773514,53.6837732853326,8.11741662829825,1,1,0,1
3,67.3328323275312,0,4,"B",3.59944373725289,3,4.30526153634768,28.3158225265299,8.11741662829825,1,1,0,1
3,24.6647900713713,1,4,"B",3.51239428806598,3,3.87609610959591,56.5980437689272,8.11741662829825,1,1,0,1
3,49.091953921534,0,3,"Me",3.0188856993346,5,3.4637961415678,45.4608626661881,8.11741662829825,1,1,0,1
3,38.66604148824,0,3,"B",1.86943656367802,3,3.47711424537688,43.0506317476511,8.11741662829825,1,1,0,1
3,36.0875163424911,0,1,"W",5.96455991436554,5,2.5085946997906,49.9315369682733,8.11741662829825,1,1,0,1
3,46.9613685077857,1,2,"A",6.63544063160927,5,1.6806146866558,63.7305204498399,8.11741662829825,1,1,0,1
3,24.693991139741,1,2,"W",3.09170713048093,2,4.29542579083131,43.6467692278211,8.11741662829825,1,1,0,1
3,20.2982362522239,0,4,"W",9.12915236891656,4,1.57978050833307,55.5810329394878,8.11741662829825,1,1,0,1
3,32.5827868677487,1,2,"Me",8.03755774537073,2,2.06110408029417,53.4115786842188,8.11741662829825,1,1,0,1
3,66.2763572463317,0,3,"A",3.38031458010358,5,3.62896499251984,38.2048137085844,8.11741662829825,1,1,0,1
3,40.8364716191878,0,4,"B",1.78274634875312,4,1.7378054506104,32.5897798266603,8.11741662829825,1,1,0,1
3,44.9715159734183,1,3,"A",6.28673805085213,4,2.44812958672721,30.0741422876086,8.11741662829825,1,1,0,1
3,37.1523004348369,0,1,"Me",3.55262630487901,3,1.81720049321752,55.5127421146789,8.11741662829825,1,1,0,1
3,47.0573909793074,0,4,"A",4.72806028628539,3,3.62066355772895,49.652579384687,8.11741662829825,1,1,0,1
3,25.7248068547428,1,4,"A",7.375542651117,2,3.4463130166381,68.5057170361062,8.11741662829825,1,1,0,1
3,57.3686569985296,0,5,"Me",5.20626396044875,1,3.42188469327369,55.7367510826304,8.11741662829825,1,1,0,1
3,48.7705789036203,0,1,"B",3.15810066653579,5,3.44246477214564,58.4969589108261,8.11741662829825,1,1,0,1
3,27.9032076596244,0,3,"B",2.85745628289569,3,3.55724574637894,63.3438358533495,8.11741662829825,1,1,0,1
3,40.8182986871799,0,2,"B",5.97274853994643,3,3.63935649197052,44.9928090203503,8.11741662829825,1,1,0,1
3,50.7449742924868,0,2,"A",6.0298470501738,5,1.03133844332578,55.1009792822849,8.11741662829825,1,1,0,1
3,48.365964730819,1,4,"A",3.6811417756471,5,2.85118363864013,58.6879327024415,8.11741662829825,1,1,0,1
3,62.2290102381532,1,4,"W",6.035290161204,1,3.1124638125519,63.6935168800303,8.11741662829825,1,1,0,1
3,30.8051836765772,1,2,"Me",2.24072078488545,1,3.72467620264776,57.6265114632637,8.11741662829825,1,1,0,1
3,56.7420492323559,0,5,"Me",10.3493324499647,5,1.81251392399472,54.2114717303733,8.11741662829825,1,1,0,1
3,55.5482201491183,0,5,"A",0.73486431082593,4,2.50039981018409,41.3177595272878,8.11741662829825,1,1,0,1
3,37.5627530214572,0,1,"Me",9.92655008593994,2,1.92635700924884,57.2956036095769,8.11741662829825,1,1,0,1
3,25.3610996076717,1,1,"Me",5.37271066454163,1,4.05724021270968,55.0026587241829,8.11741662829825,1,1,0,1
3,23.6628221367323,1,5,"A",5.00336993900345,2,4.27907258320933,56.3425025370691,8.11741662829825,1,1,0,1
3,46.8668043691746,1,3,"B",1.01307223190583,2,3.78767672535923,54.2364504557226,8.11741662829825,1,1,0,1
4,36.9724293293499,0,3,"Me",5.27395408185109,2,3.72515730122525,44.2247988016158,5.14101678284915,0,0,1,1
4,38.8470115234898,0,4,"Me",7.77728278686074,5,1.69053790367339,66.8760856568398,5.14101678284915,0,0,1,1
4,50.3104616992228,1,4,"B",5.16137130613287,1,2.13113678017549,50.2566051708913,5.14101678284915,0,0,1,1
4,42.5744726038681,1,5,"A",1.326293314799,5,2.98643114324414,44.0969283831908,5.14101678284915,0,0,1,1
4,27.5483713850952,1,3,"B",5.95307069337145,5,3.99947208973978,63.8202180321928,5.14101678284915,0,0,1,1
4,35.647613202915,0,2,"B",1.56365605794233,5,2.41110983090569,50.3190133667434,5.14101678284915,0,0,1,1
4,20.2131141373524,1,3,"B",5.82180752579976,5,3.54369246297599,39.9749330597758,5.14101678284915,0,0,1,1
4,25.4945214599663,0,5,"B",5.61047350610591,3,1.66233262362701,40.4433492498876,5.14101678284915,0,0,1,1
4,37.8308339479672,0,4,"Me",9.53708698798245,1,3.2930553070366,54.9056567640341,5.14101678284915,0,0,1,1
4,13.0280116543761,0,4,"Me",4.42937819612836,2,2.72976816386053,38.2058262761905,5.14101678284915,0,0,1,1
4,14.6718628811263,0,3,"B",7.20194602731941,3,4.31005224880697,65.5675442590885,5.14101678284915,0,0,1,1
4,56.5384779915413,1,5,"Me",7.65631605962481,4,4.69318875929913,40.9573899485143,5.14101678284915,0,0,1,1
4,31.3507161368284,0,4,"W",4.37386790845594,4,3.15031419247553,34.9729709707324,5.14101678284915,0,0,1,1
4,12.2246240567277,1,2,"A",0.592098996514,2,3.31455432456706,34.351626369892,5.14101678284915,0,0,1,1
4,38.3070514085654,1,4,"W",4.89398119215643,1,2.94800556826432,40.0582734970629,5.14101678284915,0,0,1,1
4,59.8160390083227,1,1,"A",5.89970434290403,2,3.9561090275702,55.5752815567011,5.14101678284915,0,0,1,1
4,49.9338144540196,0,2,"Me",6.17491134921242,1,3.19390719090425,30.6722046068103,5.14101678284915,0,0,1,1
4,46.6207479753046,1,1,"B",5.52208980166297,1,2.4519689904305,45.1192065891516,5.14101678284915,0,0,1,1
4,57.7561886841976,1,1,"W",4.36412663404446,3,3.30596372567719,49.2930264081228,5.14101678284915,0,0,1,1
4,28.4274783834866,1,5,"A",8.27180894863352,4,2.27723003148797,35.8041274698275,5.14101678284915,0,0,1,1
4,50.9453378702806,0,5,"Me",4.90928564861867,1,2.04958148756639,51.8954845682305,5.14101678284915,0,0,1,1
4,31.1937157633171,0,3,"B",4.72757806923169,1,3.21306373550019,23.7756619668169,5.14101678284915,0,0,1,1
4,40.0114627954377,1,5,"A",6.37176652059114,3,3.60949716191843,33.2305606611878,5.14101678284915,0,0,1,1
4,73.2169797901019,1,5,"Me",6.17781323597726,3,3.44238796694087,65.4275628307661,5.14101678284915,0,0,1,1
